,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
73,1277.3927,774.4501,600.10535,485.8796,426.57233,375.97516,300.4691,278.42468,205.15442,183.37386,164.42387,154.38298,151.81114,132.92064,118.69858,116.126015,107.29704,99.88904,90.86386,84.785194,80.05838,78.41842,67.56868,63.77811,59.149483,51.833443,47.87317,44.59135,43.07336,40.350033,39.01608,36.163708,34.14743,33.825634,28.979408,24.90097,24.387636,20.331818,20.037306,18.293056,12.945983,10.810017,8.171247,5.67225,4.9126296,2.1028047,0.31940782,9.004013e-14,9.004013e-14,9.004013e-14,9.004013e-14,9.004013e-14,9.004013e-14,9.004013e-14,9.004013e-14,9.004013e-14,9.004013e-14,9.004013e-14,9.004013e-14,9.004013e-14,9.004013e-14,9.004013e-14,9.004013e-14,6.1305155e-14,2.0
74,959.6323,781.026,751.75446,681.3235,593.0821,573.8789,491.42264,473.2827,430.25262,390.67612,356.78784,334.13846,320.75037,304.8807,299.66574,293.54758,280.00027,255.57817,237.55208,232.07695,223.05815,213.91843,210.46837,202.75146,197.05522,180.9033,166.6746,164.48877,159.80994,155.2888,147.23457,142.0597,137.13173,125.09737,122.701126,117.20248,111.503685,105.17679,99.69307,94.556694,89.589966,85.44064,79.77832,75.1266,71.88964,67.05878,65.49549,62.793114,59.62275,55.550835,52.561344,48.09377,42.91059,38.655716,35.303154,31.71749,25.046843,21.40572,19.819729,15.869953,12.464664,11.6054535,5.51303,2.7856702e-13,2.0
75,1523.096,1032.2723,897.62024,682.2889,501.93005,454.15384,415.918,400.58255,334.90594,313.80865,288.8952,254.21695,238.16017,224.36865,211.73079,200.59354,192.65662,177.6576,163.56516,158.59122,153.15329,130.73264,122.343956,111.93028,110.79801,106.66683,98.71805,96.925354,92.80714,90.33505,85.38399,72.020294,70.67647,65.6506,60.35624,57.815933,56.40723,52.50347,45.435257,43.450558,38.000877,36.43439,34.399094,31.626064,31.153234,26.974045,25.091806,19.948004,17.62279,14.825672,11.965586,9.865051,5.8234167,5.1046796,2.6845293,2.0032356,1.6185924,1.3860974,0.44128034,0.054190442,0.0025750804,6.7554485e-13,9.6811475e-14,9.6811475e-14,2.0
76,719.4244,646.07184,605.3643,568.94135,510.74792,475.99344,444.67072,430.12692,398.43555,389.48276,382.5872,367.8318,350.21225,328.6066,302.26825,300.78204,294.8445,272.70752,261.01306,252.29204,244.75381,233.54349,227.72081,221.03766,203.65706,195.771,189.334,177.97302,170.10025,166.4636,161.94342,151.62122,147.0014,141.72963,130.38222,123.32612,119.38495,114.49596,111.08077,103.98331,97.82054,94.16452,88.474174,77.90957,77.81118,69.497154,67.40121,60.815865,57.34772,53.50722,48.485954,40.845005,37.165844,33.570187,30.114283,22.96482,22.063442,19.667536,18.6964,12.5096445,8.7058735,4.664389,2.2017627,3.0621352e-13,2.0
77,4190.7563,2117.356,1519.3143,1260.2708,1027.6616,791.26447,729.63934,671.5224,620.62756,474.08264,465.46756,406.97403,393.31378,378.07965,355.50275,325.0526,315.44736,299.7348,285.96854,260.81824,257.67188,234.68457,230.30083,215.27344,210.60674,200.5683,192.39677,178.49187,169.35692,167.47101,160.83023,154.12543,145.02115,140.43813,126.91055,113.495895,108.35697,100.70783,87.806694,87.51653,80.77313,74.936264,69.769585,66.42694,61.68605,53.665672,49.003983,44.610542,40.948956,38.659725,31.103584,30.07589,28.200655,21.308193,17.953148,14.268696,13.635477,12.085234,10.224394,9.148559,4.76866,4.0112677,1.1365037,1.8601073e-12,2.0
78,1522.054,1033.0149,899.9566,684.13495,503.6393,454.92255,419.7492,403.70966,336.85983,316.03278,291.10608,257.58517,241.72577,226.29695,213.77396,202.80708,195.18964,180.65121,167.3453,159.5615,155.54799,134.0339,127.6245,115.90807,111.84696,109.10248,100.8329,98.51933,95.01471,92.03276,87.26612,74.75422,71.81223,67.046326,62.51149,58.642082,57.10313,54.253216,47.251385,44.098167,38.939575,37.721798,35.040436,33.10533,31.841509,28.350965,25.747458,20.002995,17.7284,14.964833,11.688011,9.759405,6.5206923,5.329577,3.5801084,2.7471936,2.2445679,0.34857228,1.1021218e-13,1.1021218e-13,1.1021218e-13,1.1021218e-13,1.1021218e-13,9.9801006e-14,2.0
79,1522.054,1033.0149,899.9566,684.13495,503.6393,454.92255,419.7492,403.70966,336.85983,316.03278,291.10608,257.58517,241.72577,226.29695,213.77396,202.80708,195.18964,180.65121,167.3453,159.5615,155.54799,134.0339,127.6245,115.90807,111.84696,109.10248,100.8329,98.51933,95.01471,92.03276,87.26612,74.75422,71.81223,67.046326,62.51149,58.642082,57.10313,54.253216,47.251385,44.098167,38.939575,37.721798,35.040436,33.10533,31.841509,28.350965,25.747458,20.002995,17.7284,14.964833,11.688011,9.759405,6.5206923,5.329577,3.5801084,2.7471936,2.2445679,0.34857228,1.1021218e-13,1.1021218e-13,1.1021218e-13,1.1021218e-13,1.1021218e-13,9.9801006e-14,2.0
80,2154.794,1370.2124,1159.934,1029.8499,736.6952,583.0836,542.13214,495.4178,452.2879,413.4321,358.8767,331.68433,311.44208,286.71155,276.91992,264.3444,245.34784,229.35902,221.07285,198.06055,186.27655,177.98845,161.71825,159.21327,151.43036,135.58293,130.94994,123.31066,118.45262,110.24133,100.14979,94.46009,86.27583,82.14735,71.39008,62.737434,57.407578,51.88542,46.421562,43.501488,38.99613,32.430096,30.372326,26.410528,23.402567,20.805222,18.567616,15.181357,13.2814045,11.677721,10.573334,8.432369,7.2112427,5.573755,4.9110413,4.1634007,3.3299997,2.3703244,2.1105194,1.9273746,1.4615088,0.71044624,0.19486727,9.537906e-13,3.0
81,1609.4364,1070.5795,933.8714,883.6325,810.3083,801.79333,707.11,684.00555,668.3011,608.30365,563.59106,552.25183,544.553,537.16473,487.87332,468.8457,445.52036,441.4028,427.4132,394.93054,386.65625,375.8889,366.47787,347.00436,334.68402,313.16794,306.91937,296.4866,290.25073,276.2269,268.22595,257.69647,246.2177,242.23724,219.15298,213.91113,200.30197,185.13496,180.8122,172.00102,167.7206,151.99321,140.01547,131.72687,127.921974,120.013245,113.24947,108.49797,102.08093,97.11351,90.339905,79.70106,75.52316,69.344666,59.47983,54.557976,50.66601,43.251396,36.678127,25.72432,14.182519,9.618212,3.2888794,7.0494093e-13,3.0
82,1564.2397,1427.5166,1285.6703,1095.1523,834.29266,807.7089,677.0116,624.1819,591.7855,515.586,460.07712,450.32748,361.61554,343.70642,332.91275,317.713,293.49838,279.67416,263.33655,251.57588,245.82268,232.61847,226.05733,219.09647,209.62335,206.30272,190.05287,181.49602,175.71028,169.14677,161.90672,158.03592,141.8304,134.28726,127.864334,124.8962,111.83914,104.751434,103.94463,93.95505,90.07253,88.07126,82.39034,78.86849,75.10398,70.2138,63.63349,59.967,56.82114,53.07441,50.02484,45.77823,40.46551,33.543785,29.42637,26.051287,25.026606,23.402334,18.444714,12.85482,9.505361,6.0979815,5.8763804,6.856632e-13,3.0
83,3352.721,1769.8715,712.3434,664.7044,451.75732,324.76532,295.97314,255.65585,216.6806,198.85962,194.6573,161.5602,159.31038,136.80388,131.23222,119.61405,112.987854,109.158844,94.217186,84.42717,77.97312,64.98019,59.070717,57.101532,53.609833,51.028496,46.0531,42.99176,40.793938,39.65419,33.720844,31.04257,28.718616,21.857756,20.04113,19.255283,16.395378,15.411917,15.057137,13.517418,12.695534,12.042694,10.935845,9.528844,8.198648,7.7131977,7.244628,6.5741286,5.8209305,5.708332,5.1732597,4.3315115,3.7787926,3.2257152,2.9579685,2.7183006,2.068115,1.7031435,1.5656606,1.2255652,0.6160513,0.3865406,0.30473357,1.3015034e-12,3.0
84,2225.4968,1463.2485,1118.5079,895.7748,752.5189,670.1716,580.47015,574.5996,528.0013,442.10236,399.865,370.98438,340.76343,330.09772,316.22116,306.13596,292.41388,277.96457,256.3779,235.1932,215.79889,209.89522,196.32791,191.81593,170.72173,168.66142,158.97359,150.91562,146.52486,138.04456,123.53834,120.490585,116.4515,113.18592,107.65518,101.84401,95.491844,93.276024,92.69952,89.88971,85.87982,84.26312,81.17636,75.31556,63.29271,59.57641,56.207703,52.580387,49.356518,46.657043,41.876293,34.30781,32.768234,29.695393,26.786322,24.202763,19.233534,17.082314,15.003639,11.240812,10.035246,7.0713005,4.4383664,9.772719e-13,3.0
85,1672.776,1119.3356,955.17926,853.2684,848.5523,718.85657,668.9699,634.61584,574.23065,550.75323,520.80414,503.4326,458.3967,451.2694,434.71957,389.6924,367.74875,349.6995,342.92114,331.2233,319.8799,300.81015,277.0048,275.02142,265.4035,249.23029,234.21286,229.95706,208.04729,203.31195,198.35765,184.17027,183.05571,176.60416,168.51416,160.02394,151.31065,143.34532,136.93675,127.78632,125.31493,117.358665,112.334854,104.87422,97.79159,96.166214,88.17974,79.22397,71.50496,68.26633,63.87578,61.12095,58.320744,43.70141,39.63823,38.505474,31.18555,28.572464,27.955706,21.327116,19.886114,7.6239743,6.06986,6.645942e-13,3.0
86,1250.9042,921.7175,865.4309,651.80817,524.08234,474.09146,391.9842,380.22574,352.25046,313.96216,272.5923,265.7278,230.22102,220.85898,197.18515,189.49622,177.6383,165.79723,160.97481,155.52986,140.16171,131.55814,126.51479,117.31184,113.51147,110.648026,99.17354,93.5333,89.21855,84.640625,81.64147,78.62056,76.833244,70.545876,66.62774,63.458553,59.987946,58.359592,55.99352,51.90305,51.467484,46.642876,44.936188,42.776978,39.482357,34.18242,33.49959,32.81288,29.701406,28.79076,25.527739,24.696474,22.090624,21.5721,19.547356,16.952126,13.793551,12.407552,9.58058,7.7290096,6.680384,2.427812,1.1166737,5.2015136e-13,3.0
87,3208.9346,2027.4908,1188.985,852.2045,804.4054,707.7275,637.1768,573.4439,524.4887,484.33456,454.476,381.22928,374.05298,360.6876,334.52094,307.3698,295.4511,283.3926,268.35275,246.4785,238.24635,225.31377,214.61066,205.02109,193.7392,184.44514,163.85597,155.30592,152.85696,146.08951,141.21286,135.95775,131.75969,128.20477,120.09893,111.76604,107.99176,96.76054,94.20119,79.31989,76.264786,72.09603,64.88416,61.481224,55.267723,50.93437,47.97341,43.445164,34.693516,33.28094,29.671204,17.742271,13.409866,11.337288,6.5947304,4.86519,1.22852,0.40112633,0.08087287,1.4278816e-12,2.896468e-13,2.896468e-13,2.896468e-13,2.6106756e-13,3.0
88,1113.2958,956.77454,871.241,692.59125,551.29926,474.1658,384.17242,367.474,321.93124,302.29025,297.69147,269.97275,261.7547,246.19603,239.90948,225.75249,218.00624,213.91525,196.96655,190.13406,181.16258,175.09749,162.24025,156.86578,153.5128,144.17581,139.04062,138.10861,129.25491,122.361565,118.24566,110.857185,104.44967,101.09279,97.30271,91.09651,84.63993,82.85242,71.483284,69.474396,65.30292,56.401966,52.43103,47.073032,44.87259,43.827698,42.882927,40.20006,31.745726,28.890285,26.688211,22.903257,21.972334,19.807003,18.571106,15.372757,13.507744,10.7907295,7.22184,4.8352103,3.6813028,2.8840432,0.57420105,3.9859392e-13,3.0
89,3883.426,1668.1523,811.84094,672.76935,605.58997,569.0567,484.02176,420.04404,407.6192,402.88925,386.925,355.2648,319.20978,294.94977,282.91776,259.8267,233.71292,232.79102,193.3222,179.9383,172.79518,162.8297,150.30862,146.58376,136.32692,121.067085,115.21902,104.99307,95.01041,93.86557,87.90797,80.05123,67.86026,66.602806,57.250736,51.70644,42.363964,34.72074,32.560684,27.062962,26.394138,16.795708,12.935436,5.674061,1.5861946,0.3407368,1.726006e-12,3.7967397e-13,3.7967397e-13,3.7967397e-13,3.7967397e-13,3.7967397e-13,3.7967397e-13,3.7967397e-13,3.7967397e-13,3.7967397e-13,3.7967397e-13,3.7967397e-13,3.7967397e-13,3.7967397e-13,3.7967397e-13,3.7967397e-13,3.7967397e-13,3.6712224e-13,3.0
90,1753.6714,1317.8434,1182.7864,998.4573,777.67426,722.3249,620.4491,556.7795,531.82104,496.26047,466.62003,459.21973,436.289,380.7702,372.76642,349.38354,339.02777,331.77435,304.35492,285.39258,276.54898,260.36316,250.3926,228.72206,217.85133,209.21092,197.62898,192.50821,183.52396,177.46037,170.00755,153.67795,139.91547,135.34938,129.37955,123.85253,118.45395,110.41941,98.534706,92.868454,91.59359,85.0747,83.68265,77.15092,72.31901,63.81336,57.609756,55.38485,47.19032,41.465252,32.201435,31.681828,29.097792,22.88437,19.335123,17.152319,13.858188,11.862431,10.733189,7.291202,6.2388644,3.0412416,1.1809379,7.603196e-13,3.0
91,2176.3362,1602.6399,1378.229,950.3369,898.9462,853.69495,844.9126,773.79565,698.76605,657.8765,610.36975,588.2591,551.8908,516.8082,499.61066,477.83707,460.38574,434.91168,426.27637,403.372,390.40085,367.3169,349.27087,346.0816,339.70187,307.00436,300.60797,289.16812,272.57806,269.7785,256.73663,248.04366,240.11841,236.55132,225.03252,205.83171,202.1682,191.03447,180.84404,170.24182,160.21472,156.50371,151.14586,136.7349,129.70456,121.78796,113.29139,104.78562,102.209946,91.89787,85.701035,73.408905,71.09041,65.28731,58.467323,51.764977,48.409546,38.115616,28.275038,24.078556,18.680786,13.297954,6.787859,7.995481e-13,3.0
92,1845.6548,400.83115,373.01407,253.20099,215.91466,180.78166,142.24068,115.418495,105.71191,90.140335,71.317375,65.67399,60.64131,36.284702,28.576414,20.662872,9.306674,4.6567807,2.4672298,1.6548312,1.3773804,0.96152705,0.6198315,0.2936485,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,1.8130145e-13,3.0
93,3623.03,2606.4626,1392.3766,748.722,564.8934,515.4191,420.17645,396.05786,386.91653,361.953,297.90872,293.1243,277.78122,274.7157,249.6374,226.66225,214.05814,201.0669,194.85054,188.12752,180.5283,177.42303,165.22984,158.28209,144.92754,142.32634,129.20256,123.22307,116.06422,109.118774,105.63756,101.38211,89.76316,83.9413,82.498695,71.80448,70.35133,63.813843,57.738586,54.239136,50.535683,47.83031,39.34136,36.431652,29.945967,25.4788,22.312407,13.127331,11.2306385,7.9874516,6.2278547,5.0573883,2.5733075,1.8811752,0.3848798,0.0391012,5.7046385e-05,3.5226523e-13,3.5226523e-13,3.5226523e-13,3.5226523e-13,3.5226523e-13,3.5226523e-13,3.091307e-13,3.0
94,3638.9336,2747.138,1463.1385,1161.9518,940.8151,722.8652,680.41376,620.1332,547.4104,510.8108,481.72595,439.75586,371.537,342.14334,324.67615,309.5555,273.36063,257.22882,242.30084,231.58002,222.0458,215.88972,205.03894,189.65071,182.24042,165.12646,157.55333,151.88077,143.30757,140.97923,131.75668,123.28096,117.12471,111.28752,106.144875,101.12836,93.491234,90.10241,82.01045,74.61243,73.92381,63.140408,61.3201,58.108284,50.339973,45.782597,43.54384,36.190613,32.687157,31.467976,29.60799,26.373379,25.079533,17.453241,15.132122,12.797666,10.202712,7.9212327,6.614911,4.5682344,3.2482083,1.7886845,0.7082425,1.5760321e-12,3.0
95,3390.2505,1258.3386,1023.9105,654.0847,591.59503,534.1484,494.78455,434.02475,390.66745,376.04636,351.1045,293.4644,266.75378,250.79677,229.52483,218.47885,189.89929,189.20093,163.43204,163.2165,156.92114,137.2722,129.4223,125.34564,117.0728,112.05758,88.46501,84.66648,79.353355,73.772316,66.545654,53.930435,46.919533,40.170662,37.743896,28.123413,7.641708,1.0301327,0.79295516,0.5709018,1.5100503e-12,3.3097662e-13,3.3097662e-13,3.3097662e-13,3.3097662e-13,3.3097662e-13,3.3097662e-13,3.3097662e-13,3.3097662e-13,3.3097662e-13,3.3097662e-13,3.3097662e-13,3.3097662e-13,3.3097662e-13,3.3097662e-13,3.3097662e-13,3.3097662e-13,3.3097662e-13,3.3097662e-13,3.3097662e-13,3.3097662e-13,3.3097662e-13,3.3097662e-13,3.2567024e-13,3.0
96,1170.4077,1036.358,982.7494,820.72546,747.20575,719.8783,642.52057,582.3196,573.68524,546.65674,519.4992,500.6539,467.56854,445.8454,415.18137,413.55905,395.9926,384.22827,376.36658,372.5919,347.96265,332.46783,321.70187,300.638,295.02368,279.38504,275.66794,272.74994,268.20685,235.36029,233.64622,229.52829,219.55067,216.83116,200.47774,198.65202,195.63107,177.77657,172.3083,161.3536,158.02335,139.30682,134.6088,127.117035,119.956055,111.89955,104.568375,97.648415,92.31399,85.44988,77.754845,70.71278,67.94546,66.414635,51.306114,44.138996,38.298397,32.855686,28.311907,20.232761,16.085384,14.396274,8.181767,2.9156652e-13,3.0
97,4809.8843,1229.9781,1157.6273,757.5381,745.04065,722.6237,595.35284,584.7731,515.3244,482.6209,433.46548,384.55502,341.11102,332.054,322.17505,317.66754,285.03104,278.559,265.90015,241.32954,234.01016,219.60472,199.58586,192.31482,175.2706,169.47075,159.93686,143.37227,131.16403,120.942154,111.34966,106.99801,96.90509,88.27259,76.20345,70.18946,68.95624,57.471203,55.230907,48.841835,44.378082,40.198902,33.111057,25.059748,21.476286,18.000765,12.568034,7.4654784,7.047041,6.0258365,4.53692,3.4252906,2.659175,1.966963,1.5242509,0.84855103,4.0039098e-13,4.0039098e-13,4.0039098e-13,4.0039098e-13,4.0039098e-13,4.0039098e-13,4.0039098e-13,4.0039098e-13,3.0
98,1944.1514,1700.4146,973.8917,898.7765,822.0511,666.72955,575.7708,527.3013,511.81345,458.7618,420.57584,399.31598,373.59708,332.707,326.1653,304.11728,274.47366,267.03305,260.24185,250.22314,241.92586,225.50676,224.3992,211.8549,207.17258,203.89883,185.96039,183.41891,177.33594,169.24461,158.64113,153.13002,151.55504,141.76869,134.42958,131.87492,122.21586,117.47545,112.63614,106.66897,101.33684,91.85203,86.81007,81.67859,76.5234,72.63215,67.775696,63.7408,58.748924,55.336075,53.89564,46.261692,41.933006,40.238686,34.94283,32.71973,27.893648,25.374622,19.453806,11.901563,8.787607,5.360999,2.562311,8.629321e-13,3.0
99,1724.1104,1376.8413,957.73627,781.2825,723.7876,631.41925,584.97754,566.59607,516.3289,501.59354,445.0082,419.02438,386.3335,364.1244,339.00284,319.67136,316.41266,305.50577,287.93607,266.92633,254.43307,244.9274,240.0823,222.65836,213.67639,200.74788,197.26399,183.37372,169.81052,162.86366,152.89272,141.38504,136.2934,132.78534,127.94875,121.21618,113.849945,108.368256,106.77103,100.06976,93.659065,83.976265,78.67847,75.91523,70.484825,66.74206,61.27575,56.18913,52.84256,42.00918,39.274162,36.6247,35.11546,27.459616,19.04191,17.984005,16.407845,14.398428,8.402616,7.3270345,5.567297,3.0100245,2.4558315,7.508006e-13,3.0
100,1485.0356,1244.5775,686.61005,596.5491,459.07175,416.92398,394.4182,342.047,269.87173,256.1585,228.5445,211.63686,195.72498,189.27171,184.01196,169.05383,158.36847,138.70384,128.06813,123.71522,119.23654,109.0521,101.65595,95.6139,92.43947,84.90623,82.43208,77.88851,75.59286,72.85705,68.31455,65.797035,62.998745,59.65873,55.051975,50.2331,44.31566,39.808395,39.04056,36.350025,33.255135,33.051155,30.373245,28.246847,27.477642,24.921608,21.166512,19.556025,18.672405,17.99755,16.27953,13.600136,12.028353,11.520234,10.276506,9.201616,7.659252,6.4792004,6.068842,5.7633514,2.6117887,1.3306801,0.3736,6.252479e-13,3.0
101,2754.7363,1564.968,918.718,812.01636,759.46204,679.1117,582.51886,561.9795,506.40768,486.429,455.2051,442.33453,415.76895,385.19156,373.33438,326.9626,322.46613,303.20508,295.19678,265.8121,256.77496,246.84566,224.10222,221.6105,199.79799,195.81154,180.72679,174.16765,160.8943,149.065,140.21321,109.781044,108.4188,99.59191,86.59915,77.01668,67.93712,58.0355,49.33302,37.85224,30.709927,24.073097,18.71746,13.358179,3.7433088,3.3170526,3.0053055,2.504339,2.2281525,1.9622868,1.8515149,1.77634,1.5101216,1.3237762,1.1210874,1.0357815,0.86134064,0.7633761,0.64391595,0.44045183,0.27716014,0.14771438,0.04184249,1.1321603e-12,3.0
102,2043.8066,1331.8018,1258.326,1171.9242,977.41174,729.8461,655.52295,588.34906,533.8947,516.1334,467.99612,431.5236,421.15515,393.58652,364.69556,353.48044,329.42316,318.73087,297.00287,277.06757,258.4802,254.67932,240.2345,234.6487,229.50507,220.40326,212.3916,204.01985,195.57887,186.49371,180.21826,168.1538,160.26614,156.26276,153.49979,147.0204,138.33264,135.19386,120.846886,118.776245,113.180084,106.3879,98.540474,85.24318,83.04225,78.20822,74.097374,70.823,68.73973,61.434086,55.60327,49.60517,48.204796,44.46822,37.11726,28.311586,28.150936,22.807453,18.688715,16.306044,10.787732,3.9761004,0.75828433,9.060846e-13,3.0
103,2058.5518,1642.1074,1095.8871,991.5099,887.56995,784.65234,687.5161,625.3158,578.30493,525.19586,493.02426,472.26022,459.76456,435.10922,418.5236,405.08234,372.97864,359.64337,349.96732,325.21448,303.0288,291.36017,275.13593,269.64545,260.37668,241.52544,234.13257,228.30771,224.36229,209.14932,194.8088,193.47725,189.43817,182.93913,172.3632,160.5219,151.84315,145.55104,140.6129,125.93657,120.995,119.22707,114.337135,105.03155,101.74486,93.834015,91.76018,81.239525,77.231415,71.56888,67.06697,60.644806,53.9208,46.40521,42.562107,37.26704,27.617107,25.480833,18.661642,15.957366,9.452613,7.52021,2.3632154,8.756279e-13,3.0
104,957.9012,884.9802,877.0189,801.88245,766.5309,762.5546,731.676,683.21857,673.6808,625.8512,600.7907,597.53455,571.8637,534.1087,525.1627,515.56354,494.5669,487.19052,451.18375,444.84415,432.40723,388.29037,381.49567,370.6853,364.4745,355.6707,337.86914,317.45645,312.74878,306.76807,292.70502,265.6876,260.24744,255.19145,241.29562,232.21686,225.25467,211.06255,204.86646,203.12909,192.2786,178.1643,170.2169,158.42867,149.71854,140.58592,130.13022,124.35313,108.06133,101.43078,94.782845,86.33441,73.501465,66.39601,59.426624,55.89464,47.13838,36.86774,28.637344,23.644205,16.740755,12.94837,9.063732,3.1842988e-13,3.0
105,1637.8618,1454.825,1379.1082,939.6762,820.2805,725.9847,669.95044,564.3113,526.94666,441.4847,410.8646,401.9779,376.84442,351.5565,323.98465,305.57227,299.15518,272.57828,250.94576,241.62546,235.40697,223.57587,207.7563,203.2279,200.14452,186.07727,176.55788,166.97903,165.73123,150.78271,143.50917,131.20097,129.30408,121.8176,118.9714,112.09037,105.72879,100.7086,92.94156,89.146866,77.75817,73.737946,71.30476,69.27341,60.53094,54.888603,53.085865,46.820305,42.88272,37.939278,36.028816,32.125046,25.257853,24.531693,20.441263,19.009308,15.808283,12.405105,11.348047,7.751385,5.30748,4.8213735,3.8156164,6.5066295e-13,3.0
106,4368.6055,1652.0645,677.958,602.55145,585.2991,543.6672,482.5944,427.56635,374.52493,347.37878,324.16495,296.3033,270.50244,261.7644,228.69484,216.67024,209.89325,194.67693,177.34312,173.98186,153.54858,140.92657,135.09076,125.732124,120.985916,113.58679,105.26404,102.51184,96.08982,91.99638,84.397675,78.22306,73.34952,64.70415,59.492355,54.831005,46.68105,45.54332,41.433372,40.059338,38.331894,32.40024,29.20292,28.000134,24.03945,20.311077,16.319939,12.74724,6.8548236,0.5651813,0.33657858,1.9407399e-12,4.248673e-13,4.248673e-13,4.248673e-13,4.248673e-13,4.248673e-13,4.248673e-13,4.248673e-13,4.248673e-13,4.248673e-13,4.248673e-13,4.248673e-13,4.114934e-13,3.0
107,2136.029,1222.0004,983.502,914.3888,717.16626,603.8187,532.5289,518.35175,442.95624,420.39978,409.1018,381.48856,367.61957,355.19836,337.32422,319.9741,314.53992,293.10876,284.4192,265.24786,254.7098,250.18173,237.31638,212.96596,208.93954,186.91908,177.97147,174.30177,170.23935,166.66971,155.62329,141.8225,137.432,129.14435,118.71723,116.69185,110.63588,98.88347,96.51089,89.86451,89.35847,84.4293,73.7809,66.71658,62.610737,57.30805,50.263073,48.925117,46.83353,39.753593,37.951595,35.30299,30.183823,24.527191,20.363638,17.097778,15.194625,14.924391,10.941167,8.38491,7.317594,2.9383323,1.561488,9.355231e-13,3.0
108,2151.6956,1370.0596,1158.7338,1027.1857,737.2908,580.9566,540.0969,489.7154,451.3999,407.40063,353.17984,335.48288,304.95453,282.18564,273.40915,268.6854,240.0836,228.92296,216.23964,196.30681,182.78896,176.4523,162.17758,159.3273,151.26495,134.75613,130.25372,119.5232,116.22583,104.91312,95.96504,93.03267,86.152824,80.38011,69.51991,63.521362,59.51927,53.913708,47.73719,41.8195,39.97086,33.001217,29.600994,24.867577,22.657715,20.357616,17.828266,14.316249,12.503851,10.644304,10.113256,8.15697,7.560977,6.9216475,5.1135545,4.080193,2.6580229,2.397279,1.3198516,1.2470603,0.930161,0.509108,0.38771546,9.504788e-13,3.0
109,4368.6055,1652.0645,677.958,602.55145,585.2991,543.6672,482.5944,427.56635,374.52493,347.37878,324.16495,296.3033,270.50244,261.7644,228.69484,216.67024,209.89325,194.67693,177.34312,173.98186,153.54858,140.92657,135.09076,125.732124,120.985916,113.58679,105.26404,102.51184,96.08982,91.99638,84.397675,78.22306,73.34952,64.70415,59.492355,54.831005,46.68105,45.54332,41.433372,40.059338,38.331894,32.40024,29.20292,28.000134,24.03945,20.311077,16.319939,12.74724,6.8548236,0.5651813,0.33657858,1.9407399e-12,4.248673e-13,4.248673e-13,4.248673e-13,4.248673e-13,4.248673e-13,4.248673e-13,4.248673e-13,4.248673e-13,4.248673e-13,4.248673e-13,4.248673e-13,4.114934e-13,3.0
110,1642.8492,1457.9474,1388.009,944.2895,828.0607,725.1579,670.82794,564.6153,535.1013,443.99106,412.2599,401.9871,380.4247,360.07278,328.3755,313.2993,292.95682,269.92004,259.86758,246.10384,238.40263,231.56192,216.44803,210.05472,203.3993,191.92055,185.69019,173.61426,162.75673,160.87393,151.83914,133.91718,131.4566,131.31487,121.67349,116.455765,106.9621,98.44732,97.00358,92.22603,89.240364,86.55422,75.363335,74.17428,64.224106,61.884968,59.3897,52.244232,49.486187,43.200443,39.51238,34.01218,32.18152,26.220144,21.042925,19.84818,16.841782,15.364315,9.309241,8.710456,6.3177376,5.1870465,2.6795213,5.780194e-13,3.0
111,2534.2822,1408.285,1065.9565,968.2169,953.056,841.88245,770.12164,667.87024,621.0376,541.20764,509.69797,450.25586,440.23947,424.81866,402.08856,369.18298,352.41547,331.3002,324.00354,314.01566,305.52606,289.02734,258.6984,252.87787,240.79846,223.96024,221.6676,204.84457,202.24092,178.82312,166.06612,162.12773,155.89735,152.88437,149.50166,138.7969,130.45818,121.59675,117.23142,111.334496,110.11861,100.31875,91.57294,81.83737,73.83048,68.16401,65.766914,62.630447,58.645897,54.79034,48.853844,43.295135,42.322453,38.088245,31.253244,26.741432,25.036451,21.850014,19.580502,15.66564,8.261692,5.368689,0.7608559,8.110817e-13,3.0
